,happiness_score,economy_GDP_per_capita,family,health_life_expectancy,freedom,trust_government_corruption,generosity,Component 1,Component 2,Component 3,Segment K-means PCA,Segment
48,0.47451213913154233,0.7991188075423347,0.5556367976206426,0.57557763155076,0.09032322231518701,1.5800159669655516,-0.2434067277647155,-1.5255940960789054,0.21533320702375502,0.7665557875491005,0,high
49,0.4637495210911216,0.6322391772288112,0.4995737077127533,1.435875177010587,-1.1574143529967662,-0.9187803584798893,0.22970542777085776,-0.6975677586497668,-1.271515932606197,-1.2311195384776241,2,medium
50,0.41173020056241894,-0.6771753387302726,-0.1662627515289692,-0.28745892201328116,0.8628371074870349,-0.3866167596567313,0.031571844231239314,0.09515440766801585,0.3604205270802624,-0.054753123697819,2,medium
51,0.41083331572571763,-0.8767552876800039,-0.05434904687797412,0.04064104877327924,-0.7309182623910702,-1.034793646848525,0.06752524920235516,0.7343911699039679,-0.5390725293913696,-0.9049169654528225,2,medium
52,0.40096758252199816,-0.49673760019794194,0.8243571738819012,0.21792957333692523,0.6350744580675545,-0.4369553404574301,1.218813920675022,-0.5576058230750557,0.7005607698731893,-1.3931610578299032,2,medium
53,0.38033923127785796,0.3367183777476895,0.27082901602577175,0.1461343609082952,0.48928044350316463,-0.41783028825358026,-0.722929851897548,-0.528336964471337,-0.7197924012192061,0.2464045186776003,2,medium
54,0.37406103742094515,0.48020452642266004,0.730503858237508,1.0993506812974303,1.0858047537608424,-0.8388520742694607,0.44672537825915876,-1.347663511089049,-0.2616501729594951,-0.9161209153548806,2,medium
55,0.36060776487041907,0.393455613666732,0.6807239624882181,0.5096754365584684,-1.4745325340092659,-1.0874777529195072,-1.5187563050654251,0.052286436585874084,-2.467030103105416,-0.2682883218741963,2,medium
56,0.3561233406869104,-0.8795818085459586,0.3298060510506929,0.5588945821887314,0.7371950656024339,0.562148212172927,0.6621859039535318,-0.6119652325877319,0.9707723084818374,-0.398943150641965,2,medium
57,0.35253580134010293,-0.1742384633458371,-0.17785782480715762,0.5050689229286542,-0.16860694755116967,-0.6402041263785311,-0.4495973394062947,0.006822887517633642,-0.7300911124291161,-0.12726867118820764,2,medium
58,0.34267006813638345,0.12847502744458428,0.6061755332441597,0.5295954954982035,-0.3991558825823251,0.5416699723131443,-0.7905915610118646,-0.6704463151391598,-0.7093796337789167,0.32747495949244465,2,medium
59,0.3229386017289453,0.34363531092372496,0.7475929322050997,0.7078385228860454,0.5847269250379854,-0.8005117573513659,-0.2956474583613006,-0.8890492389009551,-0.817981549482587,-0.50982606623104,2,medium
60,0.30410402015820764,0.34204970165745746,0.11244395747711652,0.47921434642978944,0.5783767857369588,-0.23316527947395582,1.1178844826235765,-0.7567441530473762,0.6483765004721033,-0.7717731117668992,2,medium
61,0.29423828695448895,0.24479899999306354,-0.7192141910806861,0.7452716336436318,-1.1802878139484236,-0.9612704508761781,-1.2759192107665396,0.4386654241277989,-1.8232166421892482,0.30977114301308384,2,medium
